Universal ACDC v.1.38
importing alife objects...
importing alife objects from file alife_zaton.ltx...
importing alife objects from file alife_jupiter.ltx...
importing alife objects from file alife_puzir.ltx...
team 0, squad 1, group 3, puzir_sniper1
team 0, squad 0, group 0, f1_st_dog21_3
team 0, squad 0, group 0, f1_st_dog21_4
team 0, squad 0, group 0, f1_st_flesh22_2
team 0, squad 0, group 0, f1_st_flesh22_4
team 0, squad 0, group 0, f1_st_controller23_1
team 0, squad 0, group 0, f1_st_zombie24_2
team 0, squad 0, group 0, f1_st_zombie24_4
team 0, squad 0, group 0, f1_st_zombie24_6
team 0, squad 0, group 0, f1_st_bloodsucker25_1
team 0, squad 0, group 0, f1_st_pseudodog26_1
team 0, squad 0, group 0, f1_st_pseudodog26_3
team 0, squad 0, group 0, f1_st_gigant27_1
team 0, squad 0, group 0, f1_st_gigant27_1
importing alife objects from file alife_cs_agroprom_underground.ltx...
importing alife objects from file alife_k01_darkscape.ltx...
team 0, squad 1, group 14, ds_dog_free
team 0, squad 1, group 14, ds_dog_free_001
team 0, squad 1, group 14, ds_dog_free_002
team 0, squad 0, group 0, ds_btr_00
team 0, squad 0, group 0, ds_m_car_0004
team 0, squad 0, group 0, ds_solder_camp2_0000
team 0, squad 0, group 0, ds_solder_camp2_0001
team 0, squad 0, group 0, ds_solder_camp2_0002
team 0, squad 0, group 0, ds_solder_patrol_0000
team 0, squad 0, group 0, ds_solder_patrol_0001
team 0, squad 0, group 0, ds_solder_camp3_0003
team 0, squad 0, group 0, ds_solder_camp3_0000
team 0, squad 0, group 0, ds_solder_camp3_0001
team 0, squad 0, group 0, ds_solder_camp3_0002
team 0, squad 0, group 0, ds_solder_patrol2_0000
team 0, squad 0, group 0, ds_solder_patrol2_0001
team 0, squad 0, group 0, ds_solder_sniper1rpg_0000
team 0, squad 0, group 0, ds_solder_patrol4_0000
team 0, squad 0, group 0, ds_solder_patrol4_0001
team 0, squad 0, group 0, ds_solder_camprpg1_0000
team 0, squad 0, group 0, ds_solder_camp4_0000
team 0, squad 0, group 0, ds_solder_camp4_0001
team 0, squad 0, group 0, ds_solder_camp1_0000
team 0, squad 0, group 0, ds_solder_camp1_0001
team 0, squad 0, group 0, ds_solder_camp1_0002
team 0, squad 0, group 0, ds_solder_deb1_0000
team 0, squad 0, group 0, ds_solder_deb1_0001
team 0, squad 0, group 0, darskape_boar_01
team 0, squad 0, group 0, darskape_boar_02
team 0, squad 0, group 0, darskape_boar_03
team 0, squad 0, group 0, darskape_boar_04
team 0, squad 0, group 0, darskape_boar_05
team 0, squad 0, group 0, darskape_boar_06
team 0, squad 0, group 0, ds_m_car_0013
team 0, squad 0, group 0, ds_solder_rpgpatrol2_0000
team 0, squad 0, group 0, darskape_boar_07
team 0, squad 0, group 0, darskape_boar_08
team 0, squad 0, group 0, darskape_boar_09
team 0, squad 0, group 0, darskape_boar_10
team 0, squad 0, group 0, darskape_boar_11
team 0, squad 0, group 0, darskape_dog_01
team 0, squad 0, group 0, darskape_dog_02
team 0, squad 0, group 0, darskape_dog_03
team 0, squad 0, group 0, darskape_dog_04
team 0, squad 0, group 0, darskape_dog_05
team 0, squad 0, group 0, darskape_dog_06
team 0, squad 0, group 0, darskape_dog_07
team 0, squad 0, group 0, darskape_dog_08
team 0, squad 0, group 0, ds_m_car_0015
team 0, squad 0, group 0, ds_solder_sniper1rpg_00001
team 0, squad 0, group 0, ds_m_car_0017
team 0, squad 0, group 0, ds_solder_camp_0010
team 0, squad 0, group 0, ds_solder_camp_0012
team 0, squad 0, group 0, ds_solder_camp_0020
team 0, squad 0, group 0, darsk_pseudodog_strong
team 0, squad 0, group 0, darsk_pseudodog_strong02
team 0, squad 0, group 0, darskape_boar_15
team 0, squad 0, group 0, darskape_boar_16
team 0, squad 0, group 0, darskape_boar_17
team 0, squad 0, group 0, darskape_dog_10
team 0, squad 0, group 0, darskape_dog_11
team 0, squad 0, group 0, darskape_dog_13
team 0, squad 0, group 0, darsk_pseudodog_strong03
team 0, squad 0, group 0, dar_zaz
team 0, squad 0, group 0, darsk_zombie04
team 0, squad 0, group 0, darsk_zombie05
team 0, squad 0, group 0, darsk_zombie06
team 0, squad 0, group 0, falling_car
team 0, squad 0, group 0, ds_solder_sniper1_0000120
team 0, squad 0, group 0, ds_m_car_0070
team 0, squad 0, group 0, ds_solder_camp3_00030
team 0, squad 0, group 0, ds_m_car_0090
team 0, squad 0, group 0, ds_m_car_00040
team 0, squad 0, group 0, ds_solder_sniper1_0000135
team 0, squad 0, group 0, darskape_boar_18
team 0, squad 0, group 0, darskape_boar_19
team 0, squad 0, group 0, darskape_boar_20
team 0, squad 0, group 0, darskape_boar_21
team 0, squad 0, group 0, darskape_boar_22
team 0, squad 0, group 0, darskape_boar_23
team 0, squad 0, group 0, darskape_boar_24
team 0, squad 1, group 2, ds_tweed
team 0, squad 1, group 2, ds_bandit_stoy_1
team 0, squad 1, group 2, ds_bandit_stoy_2
team 0, squad 1, group 2, ds_bandit_stoy_3
team 0, squad 1, group 2, ds_bandit_stoy_4
team 0, squad 1, group 2, ds_bandit_stoy_5
team 0, squad 1, group 2, ds_bandit_stoy_6
team 0, squad 1, group 2, ds_bandit_stoy_lider
team 0, squad 0, group 0, ds_bloodsucker1_1
team 0, squad 0, group 0, flesh_1
team 0, squad 0, group 0, ds_tushkano5_3
team 0, squad 0, group 0, ds_flesh6_2
team 0, squad 0, group 0, ds_flesh6_4
team 0, squad 0, group 0, ds_dog7_2
team 0, squad 0, group 0, ds_dog7_3
team 0, squad 0, group 0, ds_tushkano8_6
team 0, squad 0, group 0, ds_tushkano8_7
team 0, squad 0, group 0, ds_tushkano8_8
team 0, squad 0, group 0, ds_boar9_1
team 0, squad 0, group 0, ds_chimera10_1
team 0, squad 0, group 0, ds_chimera10_3
team 0, squad 0, group 0, ds_m_crow
team 0, squad 0, group 0, ds_m_crow_0000
team 0, squad 0, group 0, ds_m_crow_0001
team 0, squad 0, group 0, ds_m_crow_0002
team 0, squad 0, group 0, ds_m_crow_0003
team 0, squad 0, group 0, ds_m_crow_0004
team 0, squad 0, group 0, ds_m_crow_0005
team 0, squad 0, group 0, ds_m_crow_0006
team 0, squad 0, group 0, ds_m_crow_0007
team 0, squad 0, group 0, ds_m_crow_0008
team 0, squad 0, group 0, ds_m_crow_0009
team 0, squad 0, group 0, ds_m_crow_0010
team 0, squad 0, group 0, ds_m_crow_0011
team 0, squad 0, group 0, ds_m_crow_0012
team 0, squad 0, group 0, ds_m_crow_0013
team 0, squad 0, group 0, ds_m_crow_0014
team 0, squad 0, group 0, ds_m_crow_0015
team 0, squad 0, group 0, ds_m_crow_0016
team 0, squad 0, group 0, ds_m_crow_0017
team 0, squad 0, group 0, ds_m_car_0002
team 0, squad 0, group 0, ds_m_car_0003
team 0, squad 0, group 0, ds_solder_camprpg2_0000
team 0, squad 0, group 0, ds_solder_camp4_0010
team 0, squad 0, group 0, ds_solder_camp4_0011
team 0, squad 0, group 0, ds_m_car_0030
team 0, squad 0, group 0, ds_flesh6_5
team 0, squad 0, group 0, ds_solder_patrol3_0000
team 0, squad 0, group 0, ds_solder_patrol3_0001
team 0, squad 0, group 0, ds_solder_camp4_0002
team 0, squad 0, group 0, darsk_zombie01
team 0, squad 0, group 0, darsk_zombie02
team 0, squad 0, group 0, ds_solder_patrol_0010
team 0, squad 0, group 0, ds_solder_camp4_0030
team 0, squad 0, group 0, ds_m_car_0040
team 0, squad 0, group 0, pseudodog_1
importing alife objects from file alife_atp_for_test22.ltx...
team 0, squad 0, group 0, _m_car
team 0, squad 0, group 0, _m_car_0000
team 0, squad 0, group 0, _m_car_0001
team 0, squad 0, group 0, atp_psy_dog
team 0, squad 1, group 3, atp_monolit1
team 0, squad 1, group 3, atp_monolit2
team 0, squad 1, group 3, atp_monolit3
team 0, squad 1, group 3, atp_monolit4
team 0, squad 1, group 3, atp_monolit5
team 0, squad 1, group 3, atp_monolit6
team 0, squad 1, group 3, atp_monolit7
team 0, squad 1, group 3, atp_monolit8
team 0, squad 1, group 3, atp_monolit9
team 0, squad 1, group 3, atp_monolit10
team 0, squad 1, group 3, atp_monolit11
team 0, squad 1, group 3, atp_monolit12
team 0, squad 1, group 3, atp_monolit13
team 0, squad 1, group 3, atp_monolit14
team 0, squad 1, group 3, atp_monolit15
team 0, squad 1, group 3, atp_monolit16
team 0, squad 1, group 3, atp_monolit17
team 0, squad 1, group 3, atp_monolit18
team 0, squad 1, group 3, atp_monolit19
team 0, squad 1, group 3, atp_monolit20
team 0, squad 0, group 0, veh_car_uazik
team 0, squad 1, group 3, atp_bandit_shnura
team 0, squad 1, group 3, atp_ataker_bandit1
team 0, squad 1, group 3, atp_ataker_bandit2
team 0, squad 1, group 3, atp_ataker_bandit3
team 0, squad 1, group 3, atp_ataker_bandit4
team 0, squad 1, group 3, atp_ataker_bandit5
team 0, squad 1, group 3, atp_ataker_bandit6
team 0, squad 1, group 3, atp_ataker_bandit7
team 0, squad 1, group 3, atp_ataker_bandit8
team 0, squad 1, group 3, atp_ataker_bandit9
team 0, squad 1, group 3, atp_ataker_bandit10
team 0, squad 1, group 3, atp_ataker_bandit11
team 0, squad 1, group 3, atp_ataker_bandit12
team 0, squad 1, group 3, atp_ataker_bandit13
team 0, squad 1, group 3, atp_ataker_bandit14
team 0, squad 1, group 3, atp_ataker_bandit15
team 0, squad 1, group 3, atp_ataker_bandit16
team 0, squad 1, group 3, atp_ataker_bandit17
team 0, squad 1, group 3, atp_ataker_bandit18
team 0, squad 1, group 3, atp_ataker_bandit19
team 0, squad 1, group 3, atp_ataker_bandit20
team 0, squad 1, group 3, atp_ataker_bandit21
team 0, squad 1, group 3, atp_ataker_bandit22
team 0, squad 1, group 3, atp_ataker_bandit23
team 0, squad 1, group 3, atp_ataker_bandit24
team 0, squad 0, group 0, atp_kalinin
team 0, squad 0, group 0, atp_brigada1
team 0, squad 0, group 0, atp_brigada2
team 0, squad 0, group 0, atp_brigada3
team 0, squad 0, group 0, atp_brigada5
team 0, squad 0, group 0, atp_brigada6
team 0, squad 0, group 0, atp_brigada4
team 0, squad 0, group 0, atp_gonets
team 0, squad 0, group 0, atp_btr_arhara1
team 0, squad 0, group 0, atp_btr_arhara2
team 0, squad 1, group 5, arhara_atp_voyka
team 2, squad 6, group 1, atp_soldat_attakker1
team 2, squad 6, group 1, atp_soldat_attakker2
team 0, squad 3, group 20, atp_soldat_attakker3
team 0, squad 3, group 20, atp_soldat_attakker4
team 0, squad 3, group 20, atp_soldat_attakker5
team 0, squad 0, group 0, atp_btr_arhara3
team 0, squad 1, group 3, atp_bandit1
team 0, squad 1, group 3, atp_bandit2
team 0, squad 1, group 3, atp_bandit3
team 0, squad 1, group 3, atp_bandit4
team 0, squad 1, group 3, atp_bandit5
team 0, squad 1, group 3, atp_bandit6
team 0, squad 1, group 3, atp_bandit7
team 0, squad 1, group 3, atp_bandit8
team 0, squad 1, group 3, atp_bandit9
team 0, squad 1, group 3, atp_bandit10
team 0, squad 1, group 3, atp_bandit11
team 0, squad 1, group 3, atp_bandit12
team 0, squad 1, group 3, atp_bandit13
team 0, squad 1, group 3, atp_bandit14
team 0, squad 1, group 3, atp_bandit15
team 0, squad 1, group 3, atp_bandit16
team 0, squad 1, group 3, atp_bandit17
team 0, squad 1, group 3, atp_bandit18
team 0, squad 1, group 3, atp_bandit19
team 0, squad 1, group 3, atp_bandit20
team 0, squad 1, group 3, atp_bandit21
team 0, squad 1, group 3, atp_bandit22
team 0, squad 1, group 3, atp_bandit23
team 0, squad 1, group 3, atp_bandit24
team 0, squad 5, group 4, atp_mobil_torgovetz
team 0, squad 1, group 3, atp_disk_bandit1
team 0, squad 1, group 3, atp_disk_bandit2
team 0, squad 1, group 3, atp_disk_bandit3
team 0, squad 1, group 3, atp_disk_bandit4
team 0, squad 1, group 3, atp_disk_bandit5
team 0, squad 1, group 3, atp_disk_bandit6
team 0, squad 1, group 3, atp_disk_bandit7
team 0, squad 1, group 3, atp_disk_bandit8
team 0, squad 1, group 3, atp_disk_bandit9
team 0, squad 0, group 0, atp_trupak_disk
team 0, squad 0, group 0, atp_flesh_strong1
team 0, squad 0, group 0, atp_flesh_strong2
team 0, squad 0, group 0, atp_flesh_strong3
team 0, squad 0, group 0, atp_flesh_strong4
team 0, squad 0, group 0, atp_dog1_strong1
team 0, squad 0, group 0, atp_dog1_strong2
team 0, squad 0, group 0, atp_dog1_normal3
team 0, squad 0, group 0, atp_dog1_normal4
team 0, squad 0, group 0, atp_dog1_habaruch5
team 0, squad 0, group 0, atp_dog1_habaruch6
team 0, squad 0, group 0, atp_dog1_habaruch7
team 0, squad 0, group 0, atp_dog1_habaruch8
team 0, squad 0, group 0, atp_chimera1_chimera_x_ray1
team 0, squad 0, group 0, atp_chimera1_electro_chim2
team 0, squad 0, group 0, atp_burer_strong1
team 0, squad 0, group 0, atp_burer_strong2
team 0, squad 1, group 3, atp_presled_last1
team 0, squad 1, group 3, atp_presled_last2
team 0, squad 1, group 3, atp_presled_last3
team 0, squad 1, group 3, atp_presled_last4
team 0, squad 1, group 3, atp_presled_last5
team 0, squad 1, group 3, atp_presled_last6
importing alife objects from file alife_lab_x14.ltx...
team 0, squad 1, group 2, glavny
team 0, squad 0, group 0, lab_x14_polter_1
team 0, squad 0, group 0, lab_x14_polter_2
team 0, squad 0, group 0, lab_x14_polter_3
team 0, squad 0, group 0, lab_x14_polter_4
team 0, squad 1, group 2, x14_monolith_1
team 0, squad 1, group 2, x14_monolith_2
team 0, squad 1, group 2, x14_monolith_4
team 0, squad 1, group 2, x14_monolith_7
team 0, squad 1, group 2, x14_monolith_8
team 0, squad 1, group 2, x14_monolith_9
team 0, squad 1, group 2, x14_monolith_10
team 0, squad 1, group 2, x14_monolith_11
team 0, squad 1, group 2, x14_monolith_13
team 0, squad 1, group 2, x14_monolith_14
team 0, squad 1, group 2, x14_monolith_15
team 0, squad 1, group 2, x14_monolith_16
team 0, squad 1, group 2, x14_monolith_17
team 0, squad 1, group 2, x14_monolith_18
team 0, squad 1, group 2, x14_monolith_21
team 0, squad 1, group 2, x14_monolith_22
team 0, squad 1, group 2, x14_monolith_27
team 0, squad 1, group 2, x14_monolith_31
team 0, squad 1, group 2, x14_monolith_3
team 0, squad 1, group 2, x14_monolith_5
team 0, squad 1, group 2, x14_monolith_6
team 0, squad 1, group 2, x14_monolith_12
team 0, squad 1, group 2, x14_monolith_19
team 0, squad 1, group 2, x14_monolith_20
team 0, squad 1, group 2, x14_monolith_23
team 0, squad 1, group 2, x14_monolith_24
team 0, squad 1, group 2, x14_monolith_25
team 0, squad 1, group 2, x14_monolith_26
team 0, squad 1, group 2, x14_monolith_28
team 0, squad 1, group 2, x14_monolith_29
team 0, squad 1, group 2, x14_monolith_30
importing alife objects from file alife_l04_darkvalley.ltx...
team 0, squad 1, group 3, val_sniper1
team 0, squad 1, group 3, val_sniper2
team 0, squad 1, group 3, val_sniper3
team 0, squad 1, group 3, val_sniper4
team 0, squad 1, group 3, val_sniper5
team 0, squad 5, group 4, dark_bland
team 0, squad 1, group 3, bland_sniper1
team 0, squad 1, group 3, bland_sniper2
team 0, squad 0, group 0, bland_naemnik3
team 0, squad 1, group 3, bland_naemnik4
team 0, squad 1, group 1, bland_naemnik5
team 0, squad 5, group 7, bland_naemnik6
team 0, squad 5, group 7, bland_naemnik7
team 0, squad 1, group 3, bland_naemnik8
team 0, squad 1, group 1, bland_naemnik9
team 0, squad 5, group 7, bland_naemnik10
team 0, squad 5, group 7, bland_naemnik11
team 0, squad 0, group 0, dt_gigant_strong1
team 0, squad 1, group 5, dark_sold_atak1
team 0, squad 1, group 5, dark_sold_atak2
team 2, squad 6, group 1, dark_sold_atak3
team 2, squad 6, group 1, dark_sold_atak4
team 2, squad 6, group 1, dark_sold_atak5
team 0, squad 0, group 0, dark_btr1_arhara1
team 0, squad 0, group 0, dark_btr2_arhara2
team 0, squad 0, group 0, val_red_burer1
team 0, squad 6, group 1, val_red_krovosos1
team 0, squad 5, group 4, dead_korchagin_military
team 0, squad 21, group 21, val_pseudodog_normal
team 0, squad 3, group 3, val_flesh_normal
team 0, squad 21, group 22, val_pseudodog_normal_0000
team 4, squad 1, group 1, val_dog_weak
team 4, squad 1, group 1, val_dog_weak_0000
team 0, squad 0, group 0, val_dog_strong
team 0, squad 0, group 0, val_kocherga
team 0, squad 0, group 0, sim_stalker_fraer
team 2, squad 6, group 1, val_exit1_ambush_soldier2
team 2, squad 6, group 1, val_exit1_ambush_soldier1
team 2, squad 6, group 1, val_exit1_ambush_soldier4
team 2, squad 6, group 1, val_exit1_ambush_soldier3
team 2, squad 6, group 1, val_stalker
team 2, squad 6, group 1, val_stalker_0000
team 0, squad 0, group 0, val_m_crow
team 0, squad 0, group 0, val_m_crow0000
team 0, squad 0, group 0, val_m_crow0001
team 0, squad 0, group 0, val_m_crow0002
team 0, squad 0, group 0, val_m_crow0003
team 0, squad 0, group 0, val_m_crow0004
team 0, squad 0, group 0, val_m_crow0005
team 0, squad 0, group 0, val_m_crow0006
team 0, squad 0, group 0, val_m_crow0007
team 0, squad 0, group 0, val_m_crow0008
team 0, squad 0, group 0, val_m_crow0009
team 0, squad 0, group 0, val_m_crow0010
team 0, squad 0, group 0, val_m_crow0011
team 0, squad 0, group 0, val_m_crow0012
team 0, squad 0, group 0, val_m_crow0013
team 0, squad 0, group 0, val_m_crow0014
team 0, squad 0, group 0, val_m_crow0015
team 0, squad 0, group 0, val_m_crow0016
team 0, squad 0, group 0, val_m_crow0017
team 0, squad 0, group 0, val_m_crow0018
team 0, squad 0, group 0, val_m_crow0019
team 0, squad 0, group 0, val_m_crow0020
team 0, squad 0, group 0, val_m_crow0021
team 0, squad 0, group 0, val_m_crow0022
team 0, squad 0, group 0, val_m_crow0023
team 0, squad 0, group 0, val_m_crow0024
team 0, squad 0, group 0, val_m_crow0025
team 0, squad 0, group 0, val_m_crow0026
team 0, squad 0, group 0, val_m_crow0027
team 0, squad 0, group 0, val_m_crow0028
team 0, squad 0, group 0, val_m_crow0029
team 0, squad 0, group 0, val_m_crow0030
team 0, squad 0, group 0, val_m_crow0031
team 0, squad 0, group 0, val_m_crow0032
team 0, squad 0, group 0, val_m_crow0033
team 0, squad 0, group 0, val_m_crow0034
team 0, squad 0, group 0, val_m_crow0035
team 0, squad 0, group 0, val_m_crow0036
team 0, squad 0, group 0, val_m_crow0037
team 0, squad 0, group 0, val_m_crow0038
team 0, squad 0, group 0, val_m_crow0039
team 0, squad 0, group 0, val_m_crow0040
team 0, squad 0, group 0, val_m_crow0041
team 0, squad 0, group 0, val_m_crow0042
team 0, squad 0, group 0, val_m_crow0043
team 0, squad 0, group 0, val_m_crow0044
team 0, squad 0, group 0, val_m_crow0045
team 0, squad 0, group 0, val_m_crow0046
team 0, squad 0, group 0, val_m_crow0047
team 0, squad 0, group 0, val_m_crow0048
team 0, squad 0, group 0, val_m_crow0049
team 0, squad 0, group 0, val_m_crow0050
team 0, squad 0, group 0, val_m_crow0051
team 0, squad 0, group 0, val_m_crow0052
team 0, squad 0, group 0, val_m_crow0053
team 0, squad 0, group 0, val_m_crow0054
team 0, squad 0, group 0, val_m_crow0055
team 0, squad 0, group 0, val_m_crow0056
team 0, squad 0, group 0, val_m_crow0057
team 0, squad 0, group 0, val_m_crow0058
team 0, squad 0, group 0, val_m_crow0059
team 4, squad 6, group 2, val_sacrifice_tunnel_bandit
team 5, squad 6, group 2, val_sacrifice_victim
team 0, squad 6, group 2, val_sacrifice_guard1
team 0, squad 6, group 2, val_sacrifice_guard2
team 0, squad 6, group 1, val_sos_wounded
team 0, squad 6, group 1, val_sos_bs
team 0, squad 6, group 1, val_sos_dead1
team 0, squad 6, group 1, val_sos_dead2
team 4, squad 6, group 2, val_watchtower1_bandit_sniper
team 4, squad 6, group 2, val_watchtower2_bandit_guard
team 4, squad 6, group 2, val_watchtower3_bandit_guard
team 4, squad 6, group 2, val_watchtower4_bandit_guard
team 4, squad 6, group 2, val_watchtower5_bandit_guard
team 15, squad 6, group 1, val_bs_victim
team 4, squad 6, group 1, val_bs_killer1
team 4, squad 6, group 1, val_bs_killer2
team 0, squad 6, group 15, val_raid_g01_soldier_0000
team 0, squad 6, group 15, val_raid_g01_soldier_0001
team 0, squad 6, group 1, val_raid_g02_soldier_0004
team 0, squad 6, group 1, val_raid_g02_soldier_0005
